icao24,ground_icao,ground_iata,ground_city,prev_dep_icao,prev_arr_icao,next_dep_icao,next_arr_icao,prev_arr_time_unix,next_dep_time_unix,prev_arr_time_utc,next_dep_time_utc,turnaround_min
c05ed0,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1757262864,1757354670,2025-09-07T16:34:24+00:00,2025-09-08T18:04:30+00:00,1530
c05ed0,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYVR,1757424306,1757524753,2025-09-09T13:25:06+00:00,2025-09-10T17:19:13+00:00,1674
c05ed0,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1757682209,1757687490,2025-09-12T13:03:29+00:00,2025-09-12T14:31:30+00:00,88
c05ed0,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757701195,1757743203,2025-09-12T18:19:55+00:00,2025-09-13T06:00:03+00:00,700
c05ed0,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYEG,1757755589,1757860772,2025-09-13T09:26:29+00:00,2025-09-14T14:39:32+00:00,1753
c07721,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1756689896,1757032297,2025-09-01T01:24:56+00:00,2025-09-05T00:31:37+00:00,5706
c07721,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757035549,1757289637,2025-09-05T01:25:49+00:00,2025-09-08T00:00:37+00:00,4234
c07721,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757292775,1757636416,2025-09-08T00:52:55+00:00,2025-09-12T00:20:16+00:00,5727
c07721,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757639806,1757894782,2025-09-12T01:16:46+00:00,2025-09-15T00:06:22+00:00,4249
c07721,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757899046,1757963100,2025-09-15T01:17:26+00:00,2025-09-15T19:05:00+00:00,1067
c05ec7,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYVR,1756843825,1757611890,2025-09-02T20:10:25+00:00,2025-09-11T17:31:30+00:00,12801
c05ec7,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757675488,1757866103,2025-09-12T11:11:28+00:00,2025-09-14T16:08:23+00:00,3176
c05ec7,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757869780,1757873794,2025-09-14T17:09:40+00:00,2025-09-14T18:16:34+00:00,66
c07b09,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756766001,1756829341,2025-09-01T22:33:21+00:00,2025-09-02T16:09:01+00:00,1055
c07b09,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1756833223,1756838178,2025-09-02T17:13:43+00:00,2025-09-02T18:36:18+00:00,82
c07b09,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756841453,1756846091,2025-09-02T19:30:53+00:00,2025-09-02T20:48:11+00:00,77
c07b09,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757046418,1757070620,2025-09-05T04:26:58+00:00,2025-09-05T11:10:20+00:00,403
c07b09,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1757074220,1757168743,2025-09-05T12:10:20+00:00,2025-09-06T14:25:43+00:00,1575
c07b09,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757183316,1757225417,2025-09-06T18:28:36+00:00,2025-09-07T06:10:17+00:00,701
c07b09,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757237698,1757344351,2025-09-07T09:34:58+00:00,2025-09-08T15:12:31+00:00,1777
c07b09,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757358680,1757399160,2025-09-08T19:11:20+00:00,2025-09-09T06:26:00+00:00,674
c07b09,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757411627,1757515314,2025-09-09T09:53:47+00:00,2025-09-10T14:41:54+00:00,1728
c07b09,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757528858,1757570840,2025-09-10T18:27:38+00:00,2025-09-11T06:07:20+00:00,699
c07b09,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYEG,1757583352,1757602012,2025-09-11T09:35:52+00:00,2025-09-11T14:46:52+00:00,311
c07998,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756764501,1757117360,2025-09-01T22:08:21+00:00,2025-09-06T00:09:20+00:00,5880
c07998,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757121225,1757708951,2025-09-06T01:13:45+00:00,2025-09-12T20:29:11+00:00,9795
c07998,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757712707,1757809139,2025-09-12T21:31:47+00:00,2025-09-14T00:18:59+00:00,1607
c058bb,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757193366,1757710443,2025-09-06T21:16:06+00:00,2025-09-12T20:54:03+00:00,8617
c058bb,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757714146,1757967485,2025-09-12T21:55:46+00:00,2025-09-15T20:18:05+00:00,4222
c07c7b,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756759012,1756817762,2025-09-01T20:36:52+00:00,2025-09-02T12:56:02+00:00,979
c07c7b,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1756821299,1756827121,2025-09-02T13:54:59+00:00,2025-09-02T15:32:01+00:00,97
c07c7b,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756830288,1756838040,2025-09-02T16:24:48+00:00,2025-09-02T18:34:00+00:00,129
c07c7b,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757621718,1757626981,2025-09-11T20:15:18+00:00,2025-09-11T21:43:01+00:00,87
c00a0b,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYUL,1756766215,1756771507,2025-09-01T22:36:55+00:00,2025-09-02T00:05:07+00:00,88
c00a0b,CYUL,YUL,Montreal,CYVR,CYUL,CYUL,CYYZ,1756788525,1756808250,2025-09-02T04:48:45+00:00,2025-09-02T10:17:30+00:00,328
c00a0b,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756811663,1757005518,2025-09-02T11:14:23+00:00,2025-09-04T17:05:18+00:00,3230
c00a0b,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757008949,1757013960,2025-09-04T18:02:29+00:00,2025-09-04T19:26:00+00:00,83
c00a0b,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757017798,1757100244,2025-09-04T20:29:58+00:00,2025-09-05T19:24:04+00:00,1374
c00a0b,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757103383,1757108844,2025-09-05T20:16:23+00:00,2025-09-05T21:47:24+00:00,91
c00a0b,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757112627,1757185982,2025-09-05T22:50:27+00:00,2025-09-06T19:13:02+00:00,1222
c00a0b,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757189686,1757194111,2025-09-06T20:14:46+00:00,2025-09-06T21:28:31+00:00,73
c00a0b,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757197809,1757734087,2025-09-06T22:30:09+00:00,2025-09-13T03:28:07+00:00,8937
c00a0b,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757737548,1757792557,2025-09-13T04:25:48+00:00,2025-09-13T19:42:37+00:00,916
c05dc3,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756746207,1757509823,2025-09-01T17:03:27+00:00,2025-09-10T13:10:23+00:00,12726
c05dc3,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757513952,1757531478,2025-09-10T14:19:12+00:00,2025-09-10T19:11:18+00:00,292
c050c4,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYYZ,1756795785,1756819269,2025-09-02T06:49:45+00:00,2025-09-02T13:21:09+00:00,391
c050c4,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYUL,1756834374,1756894993,2025-09-02T17:32:54+00:00,2025-09-03T10:23:13+00:00,1010
c050c4,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYUL,1757226709,1757247023,2025-09-07T06:31:49+00:00,2025-09-07T12:10:23+00:00,338
c050c4,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYC,1757476399,1757507671,2025-09-10T03:53:19+00:00,2025-09-10T12:34:31+00:00,521
c050c4,CYYC,YYC,Calgary,CYUL,CYYC,CYYC,CYUL,1757522036,1757527962,2025-09-10T16:33:56+00:00,2025-09-10T18:12:42+00:00,98
c050c4,CYUL,YUL,Montreal,CYYC,CYUL,CYUL,CYYC,1757541212,1757594440,2025-09-10T21:53:32+00:00,2025-09-11T12:40:40+00:00,887
c050c4,CYYC,YYC,Calgary,CYUL,CYYC,CYYC,CYUL,1757609464,1757614231,2025-09-11T16:51:04+00:00,2025-09-11T18:10:31+00:00,79
c050c4,CYUL,YUL,Montreal,CYYC,CYUL,CYUL,CYYC,1757627234,1757765893,2025-09-11T21:47:14+00:00,2025-09-13T12:18:13+00:00,2310
c050c4,CYYC,YYC,Calgary,CYUL,CYYC,CYYC,CYUL,1757780083,1757787265,2025-09-13T16:14:43+00:00,2025-09-13T18:14:25+00:00,119
c050c4,CYUL,YUL,Montreal,CYYC,CYUL,CYUL,CYYC,1757800893,1757852805,2025-09-13T22:01:33+00:00,2025-09-14T12:26:45+00:00,865
c050c4,CYYC,YYC,Calgary,CYUL,CYYC,CYYC,CYUL,1757866973,1757873655,2025-09-14T16:22:53+00:00,2025-09-14T18:14:15+00:00,111
c050c4,CYUL,YUL,Montreal,CYYC,CYUL,CYUL,CYYC,1757887154,1757940180,2025-09-14T21:59:14+00:00,2025-09-15T12:43:00+00:00,883
c050c4,CYYC,YYC,Calgary,CYUL,CYYC,CYYC,CYUL,1757954175,1757959622,2025-09-15T16:36:15+00:00,2025-09-15T18:07:02+00:00,90
c04fdd,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756938405,1757192376,2025-09-03T22:26:45+00:00,2025-09-06T20:59:36+00:00,4232
c04fdd,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757196153,1757278339,2025-09-06T22:02:33+00:00,2025-09-07T20:52:19+00:00,1369
c04fdd,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYUL,1757782942,1757919645,2025-09-13T17:02:22+00:00,2025-09-15T07:00:45+00:00,2278
c05edf,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756726006,1756774983,2025-09-01T11:26:46+00:00,2025-09-02T01:03:03+00:00,816
c05edf,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYVR,1756779129,1756834443,2025-09-02T02:12:09+00:00,2025-09-02T17:34:03+00:00,921
c06171,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757099468,1757164712,2025-09-05T19:11:08+00:00,2025-09-06T13:18:32+00:00,1087
c06171,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757178098,1757184015,2025-09-06T17:01:38+00:00,2025-09-06T18:40:15+00:00,98
c06171,CYUL,YUL,Montreal,CYVR,CYUL,CYUL,CYYC,1757276078,1757290221,2025-09-07T20:14:38+00:00,2025-09-08T00:10:21+00:00,235
c06171,CYYC,YYC,Calgary,CYUL,CYYC,CYYC,CYUL,1757305340,1757340788,2025-09-08T04:22:20+00:00,2025-09-08T14:13:08+00:00,590
c06171,CYUL,YUL,Montreal,CYYC,CYUL,CYUL,CYYZ,1757353827,1757358780,2025-09-08T17:50:27+00:00,2025-09-08T19:13:00+00:00,82
c06171,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1757361845,1757510553,2025-09-08T20:04:05+00:00,2025-09-10T13:22:33+00:00,2478
c06171,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757524408,1757530056,2025-09-10T17:13:28+00:00,2025-09-10T18:47:36+00:00,94
c06171,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYUL,1757542849,1757635355,2025-09-10T22:20:49+00:00,2025-09-12T00:02:35+00:00,1541
c06171,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYVR,1757638827,1757675717,2025-09-12T01:00:27+00:00,2025-09-12T11:15:17+00:00,614
c06171,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYYZ,1757694406,1757699560,2025-09-12T16:26:46+00:00,2025-09-12T17:52:40+00:00,85
c06171,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757714758,1757870434,2025-09-12T22:05:58+00:00,2025-09-14T17:20:34+00:00,2594
c06a7b,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1756689988,1757103069,2025-09-01T01:26:28+00:00,2025-09-05T20:11:09+00:00,6884
c06a7b,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYYZ,1757106400,1757118672,2025-09-05T21:06:40+00:00,2025-09-06T00:31:12+00:00,204
c06a7b,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYUL,1757122485,1757621193,2025-09-06T01:34:45+00:00,2025-09-11T20:06:33+00:00,8311
c06081,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYVR,1757388872,1757505435,2025-09-09T03:34:32+00:00,2025-09-10T11:57:15+00:00,1942
c06081,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYUL,1757509588,1757603250,2025-09-10T13:06:28+00:00,2025-09-11T15:07:30+00:00,1561
c06081,CYUL,YUL,Montreal,CYVR,CYUL,CYUL,CYYZ,1757705938,1757808650,2025-09-12T19:38:58+00:00,2025-09-14T00:10:50+00:00,1711
c06081,CYYZ,YYZ,Toronto,CYUL,CYYZ,CYYZ,CYYC,1757811979,1757900323,2025-09-14T01:06:19+00:00,2025-09-15T01:38:43+00:00,1472
c00cd6,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756853841,1756862345,2025-09-02T22:57:21+00:00,2025-09-03T01:19:05+00:00,141
c00cd6,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756866089,1756871570,2025-09-03T02:21:29+00:00,2025-09-03T03:52:50+00:00,91
c00cd6,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYYZ,1756875365,1756881300,2025-09-03T04:56:05+00:00,2025-09-03T06:35:00+00:00,98
c00cd6,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1756893443,1756954206,2025-09-03T09:57:23+00:00,2025-09-04T02:50:06+00:00,1012
c00cd6,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYUL,1756968229,1757206750,2025-09-04T06:43:49+00:00,2025-09-07T00:59:10+00:00,3975
c00cd6,CYUL,YUL,Montreal,CYYC,CYUL,CYUL,CYYZ,1757219874,1757242830,2025-09-07T04:37:54+00:00,2025-09-07T11:00:30+00:00,382
c00cd6,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757621594,1757626395,2025-09-11T20:13:14+00:00,2025-09-11T21:33:15+00:00,80
c00cd6,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757630363,1757794321,2025-09-11T22:39:23+00:00,2025-09-13T20:12:01+00:00,2732
c00cd6,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1757798250,1757808843,2025-09-13T21:17:30+00:00,2025-09-14T00:14:03+00:00,176
c00cd6,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757823866,1757846136,2025-09-14T04:24:26+00:00,2025-09-14T10:35:36+00:00,371
c00cd6,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757860006,1757866636,2025-09-14T14:26:46+00:00,2025-09-14T16:17:16+00:00,110
c00cd6,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757879220,1757894542,2025-09-14T19:47:00+00:00,2025-09-15T00:02:22+00:00,255
c00cd6,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYEG,1757908913,1757915001,2025-09-15T04:01:53+00:00,2025-09-15T05:43:21+00:00,101
c00cd6,CYEG,YEG,Edmonton,CYYC,CYEG,CYEG,CYYZ,1757916700,1757942100,2025-09-15T06:11:40+00:00,2025-09-15T13:15:00+00:00,423
c00cd6,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYVR,1757954844,1757959811,2025-09-15T16:47:24+00:00,2025-09-15T18:10:11+00:00,82
c05d9d,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756834004,1756845734,2025-09-02T17:26:44+00:00,2025-09-02T20:42:14+00:00,195
c05d9d,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756849692,1757261477,2025-09-02T21:48:12+00:00,2025-09-07T16:11:17+00:00,6863
c05d9d,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757265313,1757270970,2025-09-07T17:15:13+00:00,2025-09-07T18:49:30+00:00,94
c05d9d,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757274659,1757281098,2025-09-07T19:50:59+00:00,2025-09-07T21:38:18+00:00,107
c05d9d,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757284759,1757290197,2025-09-07T22:39:19+00:00,2025-09-08T00:09:57+00:00,90
c05d9d,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757294094,1757299179,2025-09-08T01:14:54+00:00,2025-09-08T02:39:39+00:00,84
c05d9d,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757303229,1757309203,2025-09-08T03:47:09+00:00,2025-09-08T05:26:43+00:00,99
c05d9d,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757312871,1757528102,2025-09-08T06:27:51+00:00,2025-09-10T18:15:02+00:00,3587
c05d9d,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757531780,1757555019,2025-09-10T19:16:20+00:00,2025-09-11T01:43:39+00:00,387
c05d9d,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757558966,1757569483,2025-09-11T02:49:26+00:00,2025-09-11T05:44:43+00:00,175
c05d9d,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757573176,1757682993,2025-09-11T06:46:16+00:00,2025-09-12T13:16:33+00:00,1830
c05d9d,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757686883,1757693580,2025-09-12T14:21:23+00:00,2025-09-12T16:13:00+00:00,111
c05d9d,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757697587,1757702943,2025-09-12T17:19:47+00:00,2025-09-12T18:49:03+00:00,89
c05d9d,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757706713,1757711887,2025-09-12T19:51:53+00:00,2025-09-12T21:18:07+00:00,86
c05d9d,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757736774,1757745362,2025-09-13T04:12:54+00:00,2025-09-13T06:36:02+00:00,143
c07eda,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1756822323,1756840463,2025-09-02T14:12:03+00:00,2025-09-02T19:14:23+00:00,302
c07eda,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYYC,1756844691,1757020886,2025-09-02T20:24:51+00:00,2025-09-04T21:21:26+00:00,2936
c07eda,CYYC,YYC,Calgary,CYEG,CYYC,CYYC,CYYZ,1757022706,1757056144,2025-09-04T21:51:46+00:00,2025-09-05T07:09:04+00:00,557
c07eda,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYVR,1757588157,1757599030,2025-09-11T10:55:57+00:00,2025-09-11T13:57:10+00:00,181
c07eda,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYEG,1757616118,1757624021,2025-09-11T18:41:58+00:00,2025-09-11T20:53:41+00:00,131
c00da8,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756866094,1756870381,2025-09-03T02:21:34+00:00,2025-09-03T03:33:01+00:00,71
c00da8,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYZ,1756874236,1756879295,2025-09-03T04:37:16+00:00,2025-09-03T06:01:35+00:00,84
c00da8,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1756894427,1756899573,2025-09-03T10:13:47+00:00,2025-09-03T11:39:33+00:00,85
c00da8,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYC,1756916811,1756922590,2025-09-03T16:26:51+00:00,2025-09-03T18:03:10+00:00,96
c00da8,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756926599,1756930835,2025-09-03T19:09:59+00:00,2025-09-03T20:20:35+00:00,70
c00da8,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYYC,1757006757,1757013305,2025-09-04T17:25:57+00:00,2025-09-04T19:15:05+00:00,109
c00da8,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757039218,1757043393,2025-09-05T02:26:58+00:00,2025-09-05T03:36:33+00:00,69
c00da8,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757297967,1757343362,2025-09-08T02:19:27+00:00,2025-09-08T14:56:02+00:00,756
c00da8,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757347266,1757352973,2025-09-08T16:01:06+00:00,2025-09-08T17:36:13+00:00,95
c00da8,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYEG,1757356739,1757361025,2025-09-08T18:38:59+00:00,2025-09-08T19:50:25+00:00,71
c00da8,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1757520495,1757525263,2025-09-10T16:08:15+00:00,2025-09-10T17:27:43+00:00,79
c07fe9,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1756807696,1756815631,2025-09-02T10:08:16+00:00,2025-09-02T12:20:31+00:00,132
c07fe9,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1756832158,1756838255,2025-09-02T16:55:58+00:00,2025-09-02T18:37:35+00:00,101
c0617d,CYUL,YUL,Montreal,CYYZ,CYUL,CYUL,CYVR,1756787263,1756815523,2025-09-02T04:27:43+00:00,2025-09-02T12:18:43+00:00,471
c0617d,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYYZ,1756832692,1756837821,2025-09-02T17:04:52+00:00,2025-09-02T18:30:21+00:00,85
c0617d,CYUL,YUL,Montreal,CYVR,CYUL,CYUL,CYYC,1757015284,1757031580,2025-09-04T19:48:04+00:00,2025-09-05T00:19:40+00:00,271
c0524c,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYYC,1756838501,1756991109,2025-09-02T18:41:41+00:00,2025-09-04T13:05:09+00:00,2543
c0524c,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYVR,1757313474,1757423555,2025-09-08T06:37:54+00:00,2025-09-09T13:12:35+00:00,1834
c0524c,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1757427358,1757432062,2025-09-09T14:15:58+00:00,2025-09-09T15:34:22+00:00,78
c0524c,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYEG,1757435975,1757448502,2025-09-09T16:39:35+00:00,2025-09-09T20:08:22+00:00,208
c018d3,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756830406,1756833501,2025-09-02T16:26:46+00:00,2025-09-02T17:18:21+00:00,51
c018d3,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYVR,1756843030,1757941341,2025-09-02T19:57:10+00:00,2025-09-15T13:02:21+00:00,18305
c023aa,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYUL,1757016461,1757613783,2025-09-04T20:07:41+00:00,2025-09-11T18:03:03+00:00,9955
c06403,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYVR,1756844788,1757088368,2025-09-02T20:26:28+00:00,2025-09-05T16:06:08+00:00,4059
c06403,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYC,1757104514,1757426964,2025-09-05T20:35:14+00:00,2025-09-09T14:09:24+00:00,5374
c06403,CYYC,YYC,Calgary,CYVR,CYYC,CYYC,CYYZ,1757430959,1757747446,2025-09-09T15:15:59+00:00,2025-09-13T07:10:46+00:00,5274
c01f28,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYYZ,1756831966,1757316213,2025-09-02T16:52:46+00:00,2025-09-08T07:23:33+00:00,8070
c01f28,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYVR,1757327964,1757340579,2025-09-08T10:39:24+00:00,2025-09-08T14:09:39+00:00,210
c0616e,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1756920677,1756925411,2025-09-03T17:31:17+00:00,2025-09-03T18:50:11+00:00,78
c0616e,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYEG,1756937919,1757469120,2025-09-03T22:18:39+00:00,2025-09-10T01:52:00+00:00,8853
c0616e,CYEG,YEG,Edmonton,CYYZ,CYEG,CYEG,CYYZ,1757482406,1757510224,2025-09-10T05:33:26+00:00,2025-09-10T13:17:04+00:00,463
c0616e,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYEG,1757672034,1757784725,2025-09-12T10:13:54+00:00,2025-09-13T17:32:05+00:00,1878
c02fd5,CYVR,YVR,Vancouver,CYUL,CYVR,CYVR,CYUL,1757401162,1757485530,2025-09-09T06:59:22+00:00,2025-09-10T06:25:30+00:00,1406
c02fd5,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYUL,1757596937,1757916969,2025-09-11T13:22:17+00:00,2025-09-15T06:16:09+00:00,5333
c05da4,CYVR,YVR,Vancouver,CYYC,CYVR,CYVR,CYYC,1756792880,1756822059,2025-09-02T06:01:20+00:00,2025-09-02T14:07:39+00:00,486
c05da4,CYVR,YVR,Vancouver,CYEG,CYVR,CYVR,CYEG,1757050033,1757078100,2025-09-05T05:27:13+00:00,2025-09-05T13:15:00+00:00,467
c05da4,CYEG,YEG,Edmonton,CYVR,CYEG,CYEG,CYYZ,1757103626,1757509616,2025-09-05T20:20:26+00:00,2025-09-10T13:06:56+00:00,6766
c05da4,CYYZ,YYZ,Toronto,CYEG,CYYZ,CYYZ,CYVR,1757521644,1757527770,2025-09-10T16:27:24+00:00,2025-09-10T18:09:30+00:00,102
c05da4,CYVR,YVR,Vancouver,CYYZ,CYVR,CYVR,CYYZ,1757543894,1757610526,2025-09-10T22:38:14+00:00,2025-09-11T17:08:46+00:00,1110
c05da4,CYYZ,YYZ,Toronto,CYVR,CYYZ,CYYZ,CYYC,1757625473,1757636376,2025-09-11T21:17:53+00:00,2025-09-12T00:19:36+00:00,181
c05da4,CYYC,YYC,Calgary,CYYZ,CYYC,CYYC,CYYZ,1757650196,1757686385,2025-09-12T04:09:56+00:00,2025-09-12T14:13:05+00:00,603
c05da4,CYYZ,YYZ,Toronto,CYYC,CYYZ,CYYZ,CYYC,1757698699,1757862963,2025-09-12T17:38:19+00:00,2025-09-14T15:16:03+00:00,2737
